50.	22.98131654685726
50.1	22.938071845157626
50.2	22.8949558595436
50.3	22.85196793825459
50.4	22.80910743550968
50.5	22.7663737111632
50.6	22.723766129670643
50.7	22.681284060521772
50.8	22.638926878662858
50.9	22.59669396431737
51.	22.55458470279731
51.1	22.51259848431157
51.2	22.470734703763537
51.3	22.428992760495692
51.4	22.38737205798325
51.5	22.345872002837332
51.6	22.304492004738943
51.7	22.263231476791287
51.8	22.22208983606041
51.9	22.18106650260237
52.	22.14016089716557
52.1	22.099372443392838
52.2	22.058700568333172
52.3	22.018144701827538
52.4	21.977704274939608
52.5	21.937378721211928
52.6	21.897167476733273
52.7	21.857069979969296
52.8	21.817085671929252
52.9	21.77721399552445
53.	21.737454395241574
53.1	21.697806317663055
53.2	21.65826921133116
53.3	21.61884252653873
53.4	21.5795257151181
53.5	21.540318230281986
53.6	21.501219526429377
53.7	21.462229058943176
53.8	21.42334628398584
53.9	21.384570658292336
54.	21.345901638945712
54.1	21.3073386831719
54.2	21.26888124814797
54.3	21.230528790529508
54.4	21.19228076519359
54.5	21.15413662532315
54.6	21.11609582495104
54.7	21.078157823774397
54.8	21.040322083033868
54.9	21.002588062839816
55.	20.96495522110267
55.1	20.927423037681603
55.2	20.88999104484831
55.3	20.852658786059898
55.4	20.81542580919701
55.5	20.778291666375914
55.6	20.74125591391173
55.7	20.704318112429725
55.8	20.667477826777827
55.9	20.63073462587571
56.	20.594088082616825
56.1	20.557537773794333
56.2	20.5210832800199
56.3	20.484724185634644
56.4	20.4484600785166
56.5	20.41229054990138
56.6	20.376215194518398
56.7	20.34023361053502
56.8	20.304345399474467
56.9	20.268550166123426
57.	20.23284751815709
57.1	20.19723706547936
57.2	20.161718420955804
57.3	20.126291200457654
57.4	20.090955022638447
57.5	20.055709509053333
57.6	20.020554284121854
57.7	19.98548897503635
57.8	19.950513211669946
57.9	19.915626626487935
58.	19.88082885445574
58.1	19.846119532943117
58.2	19.81149830160443
58.3	19.776964802482887
58.4	19.742518680265448
58.5	19.708159582047184
58.6	19.67388715723578
58.7	19.639701058188297
58.8	19.60560094120433
58.9	19.57158646534679
59.	19.537657292178885
59.1	19.503813085653057
59.2	19.470053511993612
59.3	19.43637823969752
59.4	19.40278693946741
59.5	19.369279284129302
59.6	19.335854948690706
59.7	19.302812836052457
59.8	19.270411522469665
59.9	19.2380994450514
60.	19.20587621497285
60.1	19.173741445896162
60.2	19.14169475349298
60.3	19.10973575584473
60.4	19.077864073716576
60.5	19.046079330995926
60.6	19.014381154435938
60.7	18.982769173487483
60.8	18.95124302019546
60.9	18.919802328655823
61.	18.888446735145752
61.1	18.857175878497547
61.2	18.825989400045227
61.3	18.794886943558268
61.4	18.76386815517455
61.5	18.7329326833323
61.6	18.70208017870203
61.7	18.671310294099197
61.8	18.64062268440272
61.9	18.61001700641668
62.	18.579492918399453
62.1	18.549050080197453
62.2	18.518688153224545
62.3	18.4884068007817
62.4	18.458205688031107
62.5	18.42808448140828
62.6	18.39804284756958
62.7	18.36808045461455
62.8	18.338196972307617
62.9	18.308392072007877
63.	18.278665426185842
63.1	18.249016707905664
63.2	18.219445591582243
63.3	18.189951752967456
63.4	18.160534869003712
63.5	18.131194617908058
63.6	18.101930679132824
63.7	18.072742733001512
63.8	18.04363046064441
63.9	18.014593544278007
64.	17.985631667154877
64.1	17.956744513494165
64.2	17.927931768401752
64.3	17.89919311780025
64.4	17.870528248373226
64.5	17.841936847494726
64.6	17.813418603157192
64.7	17.78497320389877
64.8	17.756600338730053
64.9	17.728299697060056
65.	17.700070968614483
65.1	17.671913843359103
65.2	17.643828011437
65.3	17.61581316308796
65.4	17.587868988410204
65.5	17.55999517681977
65.6	17.532191417118305
65.7	17.504457398292768
65.8	17.476792811676116
65.9	17.44919735091208
66.	17.421670709873723
66.1	17.39421258204195
66.2	17.36682265988023
66.3	17.339500638732705
66.4	17.31224623970318
66.5	17.285059198285385
66.6	17.257939252158845
66.7	17.230886141069856
66.8	17.203899606746084
66.9	17.176979392848637
67.	17.150125245050276
67.1	17.123336911035743
67.2	17.09661414045203
67.3	17.0699566848684
67.4	17.043364297741117
67.5	17.016836734387677
67.6	16.99037375196053
67.7	16.963975109416324
67.8	16.93764056748472
67.9	16.911369888597836
68.	16.885162836798287
68.1	16.859019177812957
68.2	16.832938679039007
68.3	16.80692110951727
68.4	16.780966239901442
68.5	16.755073842425453
68.6	16.729243690819427
68.7	16.70347555985778
68.8	16.67776922559463
68.9	16.6521244656142
69.	16.62654105896994
69.1	16.601018786090926
69.2	16.575557428849883
69.3	16.550156770554786
69.4	16.524816595917205
69.5	16.499536691020477
69.6	16.47431684328777
69.7	16.449156841451863
69.8	16.424056475523418
69.9	16.399015536757805
70.	16.37403381762173
70.1	16.34911111174034
70.2	16.32424721398798
70.3	16.29944192059555
70.4	16.274695029036465
70.5	16.250006337991497
70.6	16.225375647335014
70.7	16.200802758646113
70.8	16.176287475443818
70.9	16.151829602605467
71.	16.127428946300142
71.1	16.103085313959813
71.2	16.078798514225515
71.3	16.05456835692798
71.4	16.03039465308998
71.5	16.006277214899818
71.6	15.982215855683286
71.7	15.958210389879733
71.8	15.934260633132007
71.9	15.910366402322742
72.	15.88652751546405
72.1	15.862743791665887
72.2	15.839015051098029
72.3	15.815341114928412
72.4	15.791721805202034
72.5	15.768156944663575
72.6	15.744646357019224
72.7	15.721189866977602
72.8	15.69778730046276
72.9	15.674438484593107
73.	15.651143247547221
73.1	15.627901418537652
73.2	15.604712827780967
73.3	15.581577306256179
73.4	15.558494685627416
73.5	15.535464798538131
73.6	15.512487478612936
73.7	15.489562560434079
73.8	15.466689879517721
73.9	15.44386927229
74.	15.421100576062743
74.1	15.398383629009121
74.2	15.375718270139238
74.3	15.353104339265228
74.4	15.330541676972816
74.5	15.30803012460369
74.6	15.285569524041405
74.7	15.263159717713908
74.8	15.24080054862428
74.9	15.218491860369804
75.	15.196233497252912
75.1	15.174025304261479
75.2	15.15186712701647
75.3	15.12975881118632
75.4	15.10770020250004
75.5	15.085691147282875
75.6	15.063731492456922
75.7	15.041821085516915
75.8	15.019959774475993
75.9	14.998147407466606
76.	14.976383832849258
76.1	14.954668899487372
76.2	14.933002456712124
76.3	14.91138435424565
76.4	14.88981444223206
76.5	14.868292571243362
76.6	14.846818592249607
76.7	14.82539235643205
76.8	14.804013715172102
76.9	14.78268252020417
77.	14.761398623599927
77.1	14.740161877744216
77.2	14.718972135310736
77.3	14.697829249232843
77.4	14.676733072678822
77.5	14.655683459034472
77.6	14.634680261878891
77.7	14.613723334959637
77.8	14.592812532167796
77.9	14.571947707512852
78.	14.551128715097501
78.1	14.530355409092275
78.2	14.509627643709472
78.3	14.48894527317187
78.4	14.468308151690886
78.5	14.447716133445386
78.6	14.42716907255584
78.7	14.4066668230317
78.8	14.386209238629132
78.9	14.365796172605892
79.	14.345427477938873
79.1	14.32510300759112
79.2	14.304822615238049
79.3	14.284586155947531
79.4	14.264393484914198
79.5	14.24424445727518
79.6	14.224138927809925
79.7	14.204076750689401
79.8	14.184057780054532
79.9	14.164287734258371
80.	14.144624640337376
80.1	14.12500486838272
80.2	14.105428271981124
80.3	14.085894705639035
80.4	14.066404024758226
80.5	14.046956085580275
80.6	14.027550745234175
80.7	14.00818786174626
80.8	13.988867294036167
80.9	13.96958890189771
81.	13.950352545986169
81.1	13.931158087806123
81.2	13.912005389699514
